42866.70833	42873.50000	42866.70833	524.97190
42866.70833	42873.50000	42866.70833	236.31655
42866.70833	42873.50000	42866.70833	402.14910
42866.70833	42873.50000	42866.70833	582.39296
42866.70833	42873.50000	42866.70833	595.73483
42866.70833	42873.50000	42866.70833	127.34361
42866.70833	42873.50000	42866.70833	166.88491
42866.70833	42873.50000	42866.70833	351.45357
42866.70833	42873.50000	42866.70833	603.27927
42866.70833	42873.50000	42866.70833	337.29694
42866.70833	42873.50000	42866.70833	28.83483
42866.70833	42873.50000	42866.70833	207.29987
42866.70833	42873.50000	42866.70833	84.22442
42866.70833	42873.50000	42866.70833	280.86655
42866.70833	42873.50000	42866.70833	0.00000
42873.50000	42877.35139	42866.70833	1198.62690
42873.50000	42877.40069	42866.70833	407.02816
42873.50000	42877.49444	42866.70833	337.18821
42873.50000	42877.51458	42866.70833	427.36285
42873.50000	42877.52014	42866.70833	1498.78529
42873.50000	42877.52292	42866.70833	1617.23365
42873.50000	42877.52778	42866.70833	1035.85195
42873.50000	42877.53542	42866.70833	813.76316
42873.50000	42877.53750	42866.70833	399.40218
42873.50000	42877.55486	42866.70833	906.40680
42873.50000	42877.56736	42866.70833	1643.55113
42873.50000	42877.57014	42866.70833	1670.04824
42873.50000	42877.57083	42866.70833	1837.84814
42873.50000	42877.57917	42866.70833	2387.81626
42873.50000	42877.60694	42866.70833	969.47486
42877.35139	42886.59236	42866.70833	1048.76010
42877.40069	42886.52708	42866.70833	1330.70647
42877.49444	42886.51806	42866.70833	544.04404
42877.51458	42886.38472	42866.70833	1387.26170
42877.52014	42886.37500	42866.70833	1379.56669
42877.52292	42886.56875	42866.70833	2960.49023
42877.52778	42886.36181	42866.70833	2448.80642
42877.53542	42886.59583	42866.70833	1881.44570
42877.53750	42886.40347	42866.70833	368.23348
42877.55486	42886.56319	42866.70833	545.12692
42877.56736	42886.35972	42866.70833	1894.06203
42877.570139	42886.575694	42866.70833	3075.37
42877.570833	42886.354861	42866.708333	1169.641294
42877.60694	42886.51389	42866.70833	49.89992
42886.57569	42898.72014	42866.70833	1735.07414
42886.35486	42898.66944	42866.70833	2931.55697
42886.35972	42898.70000	42866.70833	6183.37415
42886.36181	42898.71250	42866.70833	4942.39029
42886.37500	42898.66944	42866.70833	3764.87327
42886.38472	42898.71042	42866.70833	6308.41335
42886.40347	42898.49861	42866.70833	0.00000
42886.51389	42898.62361	42866.70833	2501.64637
42886.51806	42898.63611	42866.70833	3207.71934
42886.52708	42898.60972	42866.70833	543.14074
42886.56319	42898.59167	42866.70833	5445.71628
42886.56875	42898.65625	42866.70833	276.96946
42886.59236	42898.72778	42866.70833	2195.63361
42886.59583	42898.65903	42866.70833	2744.91800
42898.49861	42913.39792	42866.70833	374.75003
42898.59167	42913.55278	42866.70833	3256.24958
42898.60972	42913.46042	42866.70833	0.00000
42898.62361	42913.51389	42866.70833	2099.71653
42898.63611	42913.50972	42866.70833	1165.33040
42898.65625	42913.56042	42866.70833	6112.29716
42898.65903	42913.62708	42866.70833	7281.20420
42898.66944	42913.62222	42866.70833	5079.82044
42898.66944	42913.64028	42866.70833	8007.45234
42898.70000	42913.63681	42866.70833	4095.33881
42898.71042	42913.54375	42866.70833	575.97479
42898.71250	42913.61944	42866.70833	3034.65678
42898.72014	42913.58333	42866.70833	7.16606
42898.72778	42913.53542	42866.70833	3385.92888
42913.39792	42927.37986	42866.70833	741.36798
42913.46042	42927.37431	42866.70833	0.00000
42913.50972	42927.55903	42866.70833	5692.95462
42913.51389	42927.56042	42866.70833	5574.60435
42913.53542	42927.54097	42866.70833	131.82644
42913.54375	42927.55694	42866.70833	3278.01819
42913.55278	42927.55000	42866.70833	277.42747
42913.56042	42927.58125	42866.70833	3345.60706
42913.58333	42927.52153	42866.70833	0.00000
42913.61944	42927.56250	42866.70833	580.09864
42913.62222	42927.58611	42866.70833	2812.40749
42913.62708	42927.58889	42866.70833	2225.13680
42913.63681	42927.59375	42866.70833	1346.64043
42927.37431	42949.36389	42866.70833	250.36724
42927.37986	42949.42361	42866.70833	91.34873
42927.52153	42949.50278	42866.70833	0.00000
42927.54097	42949.51806	42866.70833	1719.89698
42927.55000	42949.56250	42866.70833	5061.71149
42927.55694	42949.59097	42866.70833	6431.08884
42927.55903	42949.56111	42866.70833	4243.68095
42927.56042	42949.54514	42866.70833	2898.24196
42927.56250	42949.57708	42866.70833	5882.83823
42927.58125	42949.57222	42866.70833	2299.64955
42927.58611	42949.62569	42866.70833	3692.61385
42927.58889	42949.56458	42866.70833	908.08169
42927.59375	42949.56806	42866.70833	1166.70923
42949.36389	42978.37361	42866.70833	41.43807
42949.42361	42978.52847	42866.70833	118.91386
42949.50278	42978.47847	42866.70833	147.46164
42949.51806	42978.44444	42866.70833	4240.38663
42949.54514	42978.38958	42866.70833	7632.26709
42949.56111	42978.58750	42866.70833	7570.68144
42949.56250	42978.49792	42866.70833	8648.94334
42949.56458	42978.42986	42866.70833	0.00000
42949.56806	42978.40069	42866.70833	3279.34838
42949.57222	42978.55556	42866.70833	1889.77765
42949.57708	42978.62361	42866.70833	7441.70968
42949.59097	42978.62986	42866.70833	7626.74150
42949.61250	42978.62153	42866.70833	0.00000
42949.62569	42978.38472	42866.70833	3212.49247
