42868.79167	2.1665E+01
42868.80209	2.1591E+01
42868.8125	2.1517E+01
42868.82292	2.1542E+01
42868.83334	2.1418E+01
42868.84375	2.1393E+01
42868.85417	2.1269E+01
42868.86459	2.1269E+01
42868.875	2.1170E+01
42868.88542	2.1145E+01
42868.89584	2.1145E+01
42868.90625	2.0995E+01
42868.91667	2.1045E+01
42868.92709	2.1020E+01
42868.9375	2.0945E+01
42868.94792	2.0945E+01
42868.95834	2.0920E+01
42868.96875	2.0970E+01
42868.97917	2.1045E+01
42868.98959	2.1344E+01
42869	2.1517E+01
42869.01042	2.1837E+01
42869.02084	2.2033E+01
42869.03125	2.2106E+01
42869.04167	2.2204E+01
42869.05209	2.2325E+01
42869.0625	2.2567E+01
42869.07292	2.2736E+01
42869.08334	2.2928E+01
42869.09375	2.2904E+01
42869.10417	2.2904E+01
42869.11459	2.3095E+01
42869.125	2.3357E+01
42869.13542	2.3853E+01
42869.14584	2.4087E+01
42869.15625	2.4227E+01
42869.16667	2.4343E+01
42869.17709	2.4250E+01
42869.1875	2.4134E+01
42869.19792	2.4134E+01
42869.20834	2.4227E+01
42869.21875	2.4367E+01
42869.22917	2.4367E+01
42869.23959	2.4367E+01
42869.25	2.4436E+01
42869.26042	2.4436E+01
42869.27084	2.4459E+01
42869.28125	2.4320E+01
42869.29167	2.4320E+01
42869.30209	2.4134E+01
42869.3125	2.4134E+01
42869.32292	2.4134E+01
42869.33334	2.4204E+01
42869.34375	2.4250E+01
42869.35417	2.4274E+01
42869.36459	2.4157E+01
42869.375	2.3993E+01
42869.38542	2.3946E+01
42869.39584	2.3900E+01
42869.40625	2.3876E+01
42869.41667	2.3805E+01
42869.42709	2.3758E+01
42869.4375	2.3805E+01
42869.44792	2.3688E+01
42869.45834	2.3688E+01
42869.46875	2.3593E+01
42869.47917	2.3641E+01
42869.48959	2.3546E+01
42869.5	2.3499E+01
42869.51042	2.3404E+01
42869.52084	2.3452E+01
42869.53125	2.3452E+01
42869.54167	2.3428E+01
42869.55209	2.3475E+01
42869.5625	2.3617E+01
42869.57292	2.3664E+01
42869.58334	2.3853E+01
42869.59375	2.3782E+01
42869.60417	2.3688E+01
42869.61459	2.3688E+01
42869.625	2.3570E+01
42869.63542	2.3617E+01
42869.64584	2.3546E+01
42869.65625	2.3499E+01
42869.66667	2.3522E+01
42869.67709	2.3522E+01
42869.6875	2.3404E+01
42869.69792	2.3380E+01
42869.70834	2.3333E+01
42869.71875	2.3262E+01
42869.72917	2.3238E+01
42869.73959	2.3166E+01
42869.75	2.3143E+01
42869.76042	2.3119E+01
42869.77084	2.3119E+01
42869.78125	2.3095E+01
42869.79167	2.3023E+01
42869.80209	2.3023E+01
42869.8125	2.2928E+01
42869.82292	2.2975E+01
42869.83334	2.2880E+01
42869.84375	2.2880E+01
42869.85417	2.2807E+01
42869.86459	2.2712E+01
42869.875	2.2807E+01
42869.88542	2.2928E+01
42869.89584	2.3238E+01
42869.90625	2.3499E+01
42869.91667	2.3546E+01
42869.92709	2.3570E+01
42869.9375	2.3688E+01
42869.94792	2.3970E+01
42869.95834	2.4367E+01
42869.96875	2.4691E+01
42869.97917	2.4990E+01
42869.98959	2.5151E+01
42870	2.5128E+01
42870.01042	2.5082E+01
42870.02084	2.4875E+01
42870.03125	2.4783E+01
42870.04167	2.4806E+01
42870.05209	2.4829E+01
42870.0625	2.5128E+01
42870.07292	2.5265E+01
42870.08334	2.5356E+01
42870.09375	2.5220E+01
42870.10417	2.5311E+01
42870.11459	2.5539E+01
42870.125	2.5833E+01
42870.13542	2.6081E+01
42870.14584	2.6193E+01
42870.15625	2.6328E+01
42870.16667	2.6484E+01
42870.17709	2.6506E+01
42870.1875	2.6618E+01
42870.19792	2.6573E+01
42870.20834	2.6529E+01
42870.21875	2.6506E+01
42870.22917	2.6417E+01
42870.23959	2.6462E+01
42870.25	2.6618E+01
42870.26042	2.6751E+01
42870.27084	2.6774E+01
42870.28125	2.6840E+01
42870.29167	2.6862E+01
42870.30209	2.7062E+01
42870.3125	2.7304E+01
42870.32292	2.7392E+01
42870.33334	2.7655E+01
42870.34375	2.7677E+01
42870.35417	2.7523E+01
42870.36459	2.7480E+01
42870.375	2.7545E+01
42870.38542	2.7480E+01
42870.39584	2.7567E+01
42870.40625	2.7392E+01
42870.41667	2.7458E+01
42870.42709	2.7567E+01
42870.4375	2.7633E+01
42870.44792	2.7633E+01
42870.45834	2.7655E+01
42870.46875	2.7655E+01
42870.47917	2.7677E+01
42870.48959	2.8047E+01
42870.5	2.8025E+01
42870.51042	2.7873E+01
42870.52084	2.7873E+01
42870.53125	2.7786E+01
42870.54167	2.7677E+01
42870.55209	2.7611E+01
42870.5625	2.7567E+01
42870.57292	2.7545E+01
42870.58334	2.7545E+01
42870.59375	2.7523E+01
42870.60417	2.7502E+01
42870.61459	2.7480E+01
42870.625	2.7655E+01
42870.63542	2.7677E+01
42870.64584	2.7502E+01
42870.65625	2.7370E+01
42870.66667	2.7326E+01
42870.67709	2.7304E+01
42870.6875	2.7370E+01
42870.69792	2.7304E+01
42870.70834	2.7216E+01
42870.71875	2.7216E+01
42870.72917	2.7172E+01
42870.73959	2.6995E+01
42870.75	2.6840E+01
42870.76042	2.6529E+01
42870.77084	2.6395E+01
42870.78125	2.6216E+01
42870.79167	2.6193E+01
42870.80209	2.6103E+01
42870.8125	2.6013E+01
42870.82292	2.6193E+01
42870.83334	2.6261E+01
42870.84375	2.6283E+01
42870.85417	2.6193E+01
42870.86459	2.6305E+01
42870.875	2.6373E+01
42870.88542	2.6238E+01
42870.89584	2.6126E+01
42870.90625	2.6081E+01
42870.91667	2.6036E+01
42870.92709	2.5991E+01
42870.9375	2.5991E+01
42870.94792	2.6148E+01
42870.95834	2.6551E+01
42870.96875	2.6907E+01
42870.97917	2.7304E+01
42870.98959	2.7502E+01
42871	2.7786E+01
42871.01042	2.7916E+01
42871.02084	2.8133E+01
42871.03125	2.8198E+01
42871.04167	2.8371E+01
42871.05209	2.8608E+01
42871.0625	2.8737E+01
42871.07292	2.8801E+01
42871.08334	2.8737E+01
42871.09375	2.8823E+01
42871.10417	2.8694E+01
42871.11459	2.8715E+01
42871.125	2.8737E+01
42871.13542	2.8801E+01
42871.14584	2.8866E+01
42871.15625	2.8844E+01
42871.16667	2.8866E+01
42871.17709	2.8823E+01
42871.1875	2.8608E+01
42871.19792	2.8651E+01
42871.20834	2.8608E+01
42871.21875	2.8565E+01
42871.22917	2.8457E+01
42871.23959	2.8486E+01
42871.25	2.8457E+01
42871.26042	2.8371E+01
42871.27084	2.8393E+01
42871.28125	2.8350E+01
42871.29167	2.8350E+01
42871.30209	2.8328E+01
42871.3125	2.8198E+01
42871.32292	2.8133E+01
42871.33334	2.8155E+01
42871.34375	2.8090E+01
42871.35417	2.8133E+01
42871.36459	2.8090E+01
42871.375	2.8047E+01
42871.38542	2.8025E+01
42871.39584	2.7960E+01
42871.40625	2.7895E+01
42871.41667	2.7807E+01
42871.42709	2.7829E+01
42871.4375	2.7960E+01
42871.44792	2.7895E+01
42871.45834	2.7807E+01
42871.46875	2.7829E+01
42871.47917	2.7807E+01
42871.48959	2.7698E+01
42871.5	2.7677E+01
42871.51042	2.7567E+01
42871.52084	2.7677E+01
42871.53125	2.7633E+01
42871.54167	2.7567E+01
42871.55209	2.7589E+01
42871.5625	2.7567E+01
42871.57292	2.7414E+01
42871.58334	2.7370E+01
42871.59375	2.7458E+01
42871.60417	2.7436E+01
42871.61459	2.7436E+01
42871.625	2.7370E+01
42871.63542	2.7370E+01
42871.64584	2.7282E+01
42871.65625	2.7304E+01
42871.66667	2.7260E+01
42871.67709	2.7238E+01
42871.6875	2.7238E+01
42871.69792	2.7039E+01
42871.70834	2.6995E+01
42871.71875	2.6685E+01
42871.72917	2.6618E+01
42871.73959	2.6373E+01
42871.75	2.6148E+01
42871.76042	2.6193E+01
42871.77084	2.6261E+01
42871.78125	2.6058E+01
42871.79167	2.6058E+01
42871.80209	2.5991E+01
42871.8125	2.6036E+01
42871.82292	2.5991E+01
42871.83334	2.5991E+01
42871.84375	2.5878E+01
42871.85417	2.5991E+01
42871.86459	2.5946E+01
42871.875	2.5878E+01
42871.88542	2.5901E+01
42871.89584	2.5923E+01
42871.90625	2.5969E+01
42871.91667	2.5856E+01
42871.92709	2.5856E+01
42871.9375	2.5810E+01
42871.94792	2.5856E+01
42871.95834	2.5878E+01
42871.96875	2.6013E+01
42871.97917	2.6148E+01
42871.98959	2.6261E+01
42872	2.6373E+01
42872.01042	2.6551E+01
